report_number,local_case_number,agency_name,acrs_report_type,crash_date_time,hit_run,lane_number,number_of_lanes,nontraffic,off_road_description,at_fault,collision_type,weather,light,traffic_control,driver_substance_abuse,first_harmful_event,second_harmful_event,fixed_oject_struck,route_type,mile_point,mile_point_direction,lane_direction,direction,distance,distance_unit,road_grade,road_name,cross_street_type,cross_street_name,municipality,surface_condition,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,related_non_motorist,non_motorist_substance_abuse,lane_type
MCP33090027,230073253,Montgomery County Police,Property Damage Crash,2023-12-23T02:15:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,N/A,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,FIXED OBJECT,N/A,TREE SHRUBBERY,Maryland (State),16.57,East,East,East,50,FEET,LEVEL,ASHTON RD,Maryland (State),NEW HAMPSHIRE AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP2907002W,230073250,Montgomery County Police,Injury Crash,2023-12-23T01:40:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,N/A,OTHER VEHICLE,N/A,Maryland (State),5.97,North,East,North,0,FEET,LEVEL,BRADLEY BLVD,County,ARLINGTON RD,N/A,DRY,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
EJ7870006N,230073223,Gaithersburg Police Depar,Injury Crash,2023-12-22T20:55:00.000,No,3,5,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),2.103,North,North,North,0,FEET,LEVEL,GREAT SENECA HWY,Municipality,ORCHARD RIDGE DR,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP27220052,230073226,Montgomery County Police,Property Damage Crash,2023-12-22T20:31:00.000,No,2,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.62,North,North,North,600,FEET,LEVEL,ASPEN HILL RD,Maryland (State),CONNECTICUT AVE,N/A,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP23350026,230073217,Montgomery County Police,Property Damage Crash,2023-12-22T20:30:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.35,East,West,West,30,FEET,HILL CREST,MIDDLEBROOK RD,County,WARING STATION RD,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP32590041,230073341,Montgomery County Police,Property Damage Crash,2023-12-22T19:30:00.000,No,1,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK -- UNKNOWN LIGHTING,NO CONTROLS,N/A,PARKED VEHICLE,N/A,N/A,Municipality,0.31,West,West,West,0,UNKNOWN,LEVEL,BALTIMORE ST,Municipality,PROSPECT ST,KENSINGTON,DRY,N/A,FOUR-WAY INTERSECTION,N/A,UNKNOWN,UNKNOWN,"TWO-WAY, NOT DIVIDED",,,
MCP33530024,230073214,Montgomery County Police,Injury Crash,2023-12-22T19:17:00.000,Yes,0,3,No,,NONMOTORIST,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,N/A,UNKNOWN,PEDESTRIAN,PEDESTRIAN,N/A,Maryland (State),6.64,North,North,North,0,FEET,LEVEL,GEORGIA AVE,County,WENDY LA,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",PEDESTRIAN,NONE DETECTED,UNKNOWN
MCP2906003D,230073209,Montgomery County Police,Injury Crash,2023-12-22T19:00:00.000,No,0,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,N/A,OTHER VEHICLE,OTHER VEHICLE,N/A,County,2.77,North,North,North,0,FEET,LEVEL,MUDDY BRANCH RD,Municipality,W DEER PARK RD,GAITHERSBURG,DRY,INTERSECTION,Y-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,OTHER
DM8504001K,230073211,Takoma Park Police Depart,Property Damage Crash,2023-12-22T19:00:00.000,Yes,1,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK NO LIGHTS,NO CONTROLS,N/A,OTHER VEHICLE,N/A,N/A,Municipality,0,South,South,South,0,FEET,LEVEL,GLENSIDE DR,Municipality,GLENSIDE DR,TAKOMA PARK,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DM85020014,230073201,Takoma Park Police Depart,Property Damage Crash,2023-12-22T17:58:00.000,No,0,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,N/A,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),0.27,North,South,North,0.27,UNKNOWN,N/A,NEW HAMPSHIRE AVE,Municipality,LINDEN AVE,TAKOMA PARK,DRY,OTHER,N/A,OTHER,STRAIGHT,N/A,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,N/A
EJ7871006Y,230073197,Gaithersburg Police Depar,Property Damage Crash,2023-12-22T17:55:00.000,No,1,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"N/A, NONE DETECTED",OTHER VEHICLE,N/A,N/A,County,2.9,North,East,North,100,FEET,LEVEL,MUDDY BRANCH RD,Unknown,KING JAMES WAY,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP30530074,230073195,Montgomery County Police,Property Damage Crash,2023-12-22T17:29:00.000,No,1,2,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,N/A,N/A,OTHER VEHICLE,N/A,N/A,Maryland (State),3.86,East,West,West,5,FEET,LEVEL,VEIRS MILL RD,County,FERRARA AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
EJ786600DG,230073193,Gaithersburg Police Depar,Property Damage Crash,2023-12-22T17:25:00.000,No,0,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Municipality,0.25,North,East,South,0.1,MILE,LEVEL,W WATKINS MILL RD,Unknown,ROAD END,N/A,DRY,INTERCHANGE RELATED,OTHER,ON RAMP ENTRANCE AREA,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,LEFT TURN LANE
MCP23390093,230073189,Montgomery County Police,Property Damage Crash,2023-12-22T16:59:00.000,Yes,2,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,County,0.165,North,North,South,0.1,MILE,LEVEL,BOU AVE,Unknown,CHAPMAN AVE,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP27230088,230073187,Montgomery County Police,Property Damage Crash,2023-12-22T16:30:00.000,No,1,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,N/A,County,0.01,North,East,North,50,FEET,LEVEL,LOYOLA ST,County,PALMIRA LA,N/A,DRY,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
EJ7885003Z,230073178,Gaithersburg Police Depar,Injury Crash,2023-12-22T16:12:00.000,No,1,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),3.79,North,North,North,0,FEET,LEVEL,MONTGOMERY VILLAGE AVE,Municipality,RUSSELL AVE,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP33510022,230073161,Montgomery County Police,Injury Crash,2023-12-22T15:28:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0,East,North,East,900,FEET,LEVEL,BROADBIRCH DR,County,TECH RD,N/A,DRY,OTHER DRIVEWAY,OTHER,OTHER,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3256002Q,230073160,Montgomery County Police,Property Damage Crash,2023-12-22T15:00:00.000,No,2,3,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,US (State),5.11,North,South,North,0,FEET,LEVEL,COLUMBIA PIKE,County,STEWART LA,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP1378016R,230073158,Montgomery County Police,Property Damage Crash,2023-12-22T14:57:00.000,No,1,2,No,,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),5.58,East,East,East,500,FEET,LEVEL,RIVER RD,County,SPUR WHEEL LA,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP2329002S,230073144,Montgomery County Police,Property Damage Crash,2023-12-22T13:45:00.000,No,1,3,No,,DRIVER,SAME DIRECTION LEFT TURN,CLEAR,DAYLIGHT,NO CONTROLS,N/A,OTHER VEHICLE,N/A,N/A,,0,,West,East,100,FEET,LEVEL,W WATKINS MILL RD,,I270 N OFF RAMP,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2837005X,230073149,Montgomery County Police,Injury Crash,2023-12-22T13:45:00.000,No,1,2,No,,DRIVER,SAME DIR REAR END,N/A,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.97,East,West,East,5,FEET,LEVEL,RANDOLPH RD,County,GALENA RD,N/A,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP209400N5,230073138,Montgomery County Police,Property Damage Crash,2023-12-22T13:04:00.000,No,2,2,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,3.43,North,East,North,0,FEET,LEVEL,SEVEN LOCKS RD,County,DEMOCRACY BLVD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2667008Z,230073137,Montgomery County Police,Injury Crash,2023-12-22T13:00:00.000,Yes,0,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,N/A,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,Maryland (State),6.95,North,South,North,20,FEET,LEVEL,WOODFIELD RD,County,SNOUFFERS SCHOOL RD,N/A,DRY,N/A,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,UNKNOWN
MCP3113005R,230073129,Montgomery County Police,Property Damage Crash,2023-12-22T12:15:00.000,No,2,2,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,STOP SIGN,N/A,OTHER VEHICLE,N/A,N/A,County,0.51,East,South,East,0,FEET,LEVEL,BROADBIRCH DR,County,PLUM ORCHARD DR,N/A,DRY,INTERSECTION,T-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP3199005N,230073116,Montgomery County Police,Injury Crash,2023-12-22T11:29:00.000,No,1,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.42,West,West,West,300,FEET,LEVEL,BEL PRE RD,County,CONNECTICUT AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED WITH A CONTINUOUS LEFT TURN",,,
MCP2663000W,230073108,Montgomery County Police,Property Damage Crash,2023-12-22T11:04:00.000,No,3,3,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,FIXED OBJECT,N/A,LIGHT SUPPORT POLE,Maryland (State),3.27,North,South,South,50,FEET,LEVEL,GEORGIA AVE,County,REEDIE DR,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP27610057,230073106,Montgomery County Police,Property Damage Crash,2023-12-22T10:19:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OVERTURN,N/A,N/A,Maryland (State),2.26,North,South,North,0,FEET,GRADE DOWNHILL,CLARKSBURG RD,County,WEST OLD BALTIMORE RD,N/A,DRY,INTERSECTION,ROUNDABOUT,INTERSECTION,OTHER,NO DEFECTS,OTHER,,,
MCP28450089,230073103,Montgomery County Police,Injury Crash,2023-12-22T10:00:00.000,Yes,1,4,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,FIXED OBJECT,CONCRETE TRAFFIC BARRIER,Interstate (State),14.1,East,West,East,100,FEET,LEVEL,CAPITAL BELTWAY,Unknown,EXIT #28,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,,,
MCP27640030,230073094,Montgomery County Police,Property Damage Crash,2023-12-22T09:45:00.000,No,0,0,Yes,1800 OLD RANDOLPH ROAD PARKING LOT,DRIVER,OTHER,CLEAR,DAYLIGHT,N/A,N/A,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
DD56520045,230073079,Rockville Police Departme,Property Damage Crash,2023-12-22T08:13:00.000,No,0,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.48,East,East,East,0,FEET,GRADE DOWNHILL,VEIRS MILL RD,County,TWINBROOK PKWY,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,RIGHT TURN LANE
MCP913000H9,230073075,Montgomery County Police,Property Damage Crash,2023-12-22T08:03:00.000,No,1,1,No,,DRIVER,SAME DIRECTION RIGHT TURN,CLEAR,DAYLIGHT,N/A,NONE DETECTED,PARKED VEHICLE,N/A,N/A,Maryland (State),0.28,North,North,South,45,FEET,LEVEL,FLOWER AVE,County,MAPLEWOOD AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3130006Z,230073072,Montgomery County Police,Injury Crash,2023-12-22T07:50:00.000,No,0,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,YIELD SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.24,East,South,East,5,FEET,LEVEL,UNIVERSITY BLVD W,Maryland (State),VEIRS MILL RD,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,ON RAMP ENTRANCE AREA,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,ACCELERATION LANE
MCP3113005Q,230073069,Montgomery County Police,Injury Crash,2023-12-22T07:15:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAWN,TRAFFIC SIGNAL,N/A,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),5.16,North,South,North,0,FEET,LEVEL,NEW HAMPSHIRE AVE,US (State),COLUMBIA PIKE,N/A,DRY,INTERSECTION,Y-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP241100CK,230073065,Montgomery County Police,Property Damage Crash,2023-12-22T05:41:00.000,No,1,3,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.48,East,East,East,0,FEET,LEVEL,VEIRS MILL RD,County,TWINBROOK PKWY,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,OTHER,,,
MCP2401001X,230073067,Montgomery County Police,Injury Crash,2023-12-22T05:00:00.000,Yes,0,2,No,,UNKNOWN,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,County,0.37,East,West,East,0,FEET,LEVEL,RANDOLPH RD,County,PARKLAWN DR,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,UNKNOWN
MCP3305002W,230073063,Montgomery County Police,Property Damage Crash,2023-12-22T04:22:00.000,No,1,2,No,,DRIVER,SINGLE VEHICLE,CLEAR,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,FIXED OBJECT,N/A,CURB,Maryland (State),2.29,North,South,South,25,FEET,GRADE DOWNHILL,PINEY BRANCH RD,Other Public Roadway,KODIAK DR,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP33580012,230073057,Montgomery County Police,Property Damage Crash,2023-12-22T00:30:00.000,No,2,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK NO LIGHTS,FLASHING TRAFFIC SIGNAL,N/A,OTHER VEHICLE,N/A,N/A,Maryland (State),13.83,East,West,East,0,FEET,HILL UPHILL,RIVER RD,Maryland (State),GOLDSBORO RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP33110026,230073049,Montgomery County Police,Property Damage Crash,2023-12-21T21:17:00.000,No,0,4,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,N/A,FIXED OBJECT,FIXED OBJECT,LIGHT SUPPORT POLE,Interstate (State),9.82,East,West,West,0.75,MILE,LEVEL,CAPITAL BELTWAY,County,SEMINARY RD,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,OFF ROAD
MCP31730035,230073035,Montgomery County Police,Property Damage Crash,2023-12-21T21:15:00.000,No,0,1,No,,DRIVER,SINGLE VEHICLE,N/A,DARK LIGHTS ON,NO CONTROLS,ALCOHOL CONTRIBUTED,FIXED OBJECT,N/A,LIGHT SUPPORT POLE,County,0.06,West,West,West,0,FEET,HILL UPHILL,PEWTER LA,County,SOAPSTONE LA,N/A,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,OFF ROAD
MCP33530023,230073033,Montgomery County Police,Property Damage Crash,2023-12-21T20:25:00.000,Yes,0,1,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,County,0.67,South,West,South,0,FEET,LEVEL,PARKLAND DR,County,ASPEN HILL RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,LEFT TURN LANE
MCP3243001T,230073025,Montgomery County Police,Property Damage Crash,2023-12-21T19:24:00.000,Yes,0,0,Yes,"5520 RANDOLPH RD, ROCKVILLE, MD 20852",DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,"NONE DETECTED, UNKNOWN",PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP3145004K,230073010,Montgomery County Police,Property Damage Crash,2023-12-21T18:20:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK NO LIGHTS,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,US (State),4.5,North,South,North,450,FEET,LEVEL,COLUMBIA PIKE,County,OAK LEAF DR,N/A,DRY,N/A,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
EJ786600DB,230073007,Gaithersburg Police Depar,Property Damage Crash,2023-12-21T18:15:00.000,No,1,2,No,,DRIVER,HEAD ON LEFT TURN,CLOUDY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.2,North,South,North,0,FEET,LEVEL,MUDDY BRANCH RD,County,DIAMONDBACK DR,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP29670051,230073009,Montgomery County Police,Property Damage Crash,2023-12-21T18:07:00.000,No,4,4,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"ILLEGAL DRUG PRESENT, N/A",OTHER VEHICLE,N/A,N/A,Maryland (State),2.22,North,North,North,0,FEET,LEVEL,CONNECTICUT AVE,County,JONES BRIDGE RD,N/A,DRY,INTERSECTION,FIVE-POINT OR MORE,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3192004G,230073000,Montgomery County Police,Property Damage Crash,2023-12-21T17:31:00.000,No,0,0,Yes,PARKING LOT INFROT OF 2358 GLENMONT CIRCLE,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP29360067,230073004,Montgomery County Police,Property Damage Crash,2023-12-21T17:30:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.71,North,West,North,0,FEET,LEVEL,MACARTHUR BLVD,County,WALHONDING RD,N/A,DRY,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3112006D,230073021,Montgomery County Police,Property Damage Crash,2023-12-21T17:15:00.000,No,2,2,No,,UNKNOWN,SAME DIR REAR END,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,OTHER TRAFFIC BARRIER,Maryland (State),4.04,North,South,North,0.2,MILE,LEVEL,OLD GEORGETOWN RD,County,TUCKERMAN LA,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3360001D,230072993,Montgomery County Police,Property Damage Crash,2023-12-21T16:56:00.000,No,1,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DAWN,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.73,North,North,North,0.1,MILE,LEVEL,MONTGOMERY VILLAGE AVE,County,STEDWICK RD,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP33340025,230072994,Montgomery County Police,Property Damage Crash,2023-12-21T16:41:00.000,No,3,3,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),0.96,North,North,North,0,FEET,LEVEL,GEORGIA AVE,County,LUZERNE AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP23390092,230072990,Montgomery County Police,Property Damage Crash,2023-12-21T16:40:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,CLOUDY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,GUARDRAIL OR BARRIER,County,0.46,North,North,South,0.2,MILE,LEVEL,BALTIMORE RD,County,PARKVALE RD,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
EJ786600D9,230072987,Gaithersburg Police Depar,Property Damage Crash,2023-12-21T16:30:00.000,No,1,2,No,,DRIVER,HEAD ON LEFT TURN,CLOUDY,DUSK,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Municipality,0.1,South,South,South,0,FEET,LEVEL,KENTLANDS BLVD,Municipality,TSCHIFFELY SQUARE RD,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2832008Y,230073017,Montgomery County Police,Property Damage Crash,2023-12-21T16:21:00.000,Yes,0,0,Yes,"IFO 10116 RIVER ROAD, CHIPOTLE MEXICAN GRILL
IN THE PARKING LOT",DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,UNKNOWN,N/A,UNKNOWN,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
